match_id,year,batting_team,bowling_team,venue,city,over,runs_scored_so_far,wickets_fallen,target,result
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,3.2,35,1,185,1
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,3.3,36,1,185,1
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,3.4,37,1,185,1
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,3.5,39,1,185,1
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,4.0,39,1,185,1
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,4.1,40,1,185,1
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,4.2,41,1,185,1
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,4.3,41,1,185,1
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,4.4,42,1,185,1
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,4.5,42,1,185,1
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,5.0,43,1,185,1
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,5.1,47,1,185,1
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,5.2,48,1,185,1
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,5.3,54,1,185,1
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,5.4,58,1,185,1
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,5.5,58,1,185,1
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,6.0,59,1,185,1
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,6.1,60,1,185,1
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,6.2,60,1,185,1
1082592,2017,Rising Pune Supergiant,Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,6.3,61,1,185,1
